sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024,resnet_pca_025,resnet_pca_026,resnet_pca_027,resnet_pca_028,resnet_pca_029,resnet_pca_030,resnet_pca_031,resnet_pca_032,resnet_pca_033,resnet_pca_034,resnet_pca_035,resnet_pca_036,resnet_pca_037,resnet_pca_038,resnet_pca_039,resnet_pca_040,resnet_pca_041,resnet_pca_042,resnet_pca_043,resnet_pca_044,resnet_pca_045,resnet_pca_046,resnet_pca_047,resnet_pca_048,resnet_pca_049,resnet_pca_050,resnet_pca_051,resnet_pca_052,resnet_pca_053,resnet_pca_054,resnet_pca_055,resnet_pca_056,resnet_pca_057,resnet_pca_058,resnet_pca_059,resnet_pca_060,resnet_pca_061,resnet_pca_062,resnet_pca_063,resnet_pca_064,resnet_pca_065,resnet_pca_066,resnet_pca_067,resnet_pca_068,resnet_pca_069,resnet_pca_070,resnet_pca_071,resnet_pca_072,resnet_pca_073,resnet_pca_074
RealESRGAN:ava_images___842206,RealESRGAN,ava_images___842206.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___842206.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___842206.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___842206.png,test,-1.84087,-1.9733424,-1.4522829,2.256638,0.47647464,1.9090822,0.6300683,-0.17639744,-0.59954,-1.0949146,0.390089,0.5875569,-0.274639,-0.38313368,1.5133998,0.4971219,0.14390743,0.1614789,-2.1099894,0.8524449,1.1317234,-0.5429522,0.97096336,0.09661426,0.59550226,0.65655756,-0.17527959,0.6270695,-0.025868416,0.76394373,-0.34350246,-0.5994055,-0.45705605,0.9429158,0.6083827,0.09462315,1.1916349,0.17160815,-0.58639103,-0.35484582,0.38961637,-0.5575633,0.033698834,-0.39969307,0.4178802,-0.62833595,0.25779036,-0.23062931,0.3926742,0.14382079,0.0037619323,0.010353282,0.1157198,1.0193789,0.34056097,-0.8019769,0.71808916,1.1563034,1.1692387,-0.10977651,0.108293466,1.0566323,0.25973076,-0.11656566,-0.37307206,-0.58795655,0.96453375,-0.33789682,-1.6956785,-0.04514545,0.4994681,-0.8125517,-0.0628769,0.21792306,-0.2384935
RealESRGAN:ava_images___846773,RealESRGAN,ava_images___846773.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___846773.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___846773.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___846773.png,train,-1.0969359,-5.5887403,-3.3493161,2.5304992,6.624635,4.7634773,2.0325468,-0.0010174513,1.2729735,-0.73442304,1.1985663,2.5617988,-0.9358323,0.9144823,2.2938087,0.9971036,1.26211,0.33921552,-2.5253427,3.0515153,0.19173542,-1.143926,1.9014814,0.96971095,-0.33243167,-0.14547661,-1.0283756,0.5073772,-0.013883889,0.026715249,0.08633874,-0.063933074,-0.08515578,0.36744303,0.4146335,0.13331637,0.10371134,0.056956273,0.09220813,-0.45981854,-0.0058992505,-0.5540097,0.3833793,-0.01075466,0.6523207,-0.43792453,-0.18110146,-0.4695099,0.56163466,0.14097086,-0.19533208,-0.16874127,0.52691966,0.25762466,1.1107798,-1.0863973,0.93786126,2.1865935,1.6820251,0.18454827,-0.074110284,0.612082,-0.09684525,0.39076865,-0.08469549,-0.72677815,0.14633368,-0.10039383,0.11977774,-0.17889708,0.23481661,-0.09630358,0.19951841,0.18361314,0.002192244
RealESRGAN:ava_images___857447,RealESRGAN,ava_images___857447.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___857447.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___857447.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___857447.png,train,-2.5731921,-4.2235036,-2.6694295,2.5823467,2.5050411,7.0516405,-1.0527945,-4.448117,-3.8761632,1.0427163,-0.31016117,-1.2497615,0.31950903,0.726123,-0.6275693,-2.1505516,-1.1504605,-0.7248311,3.84536,-2.6104953,-0.27254143,-0.06386733,-1.3624681,0.45075777,-0.41964087,-0.76381457,-0.19270179,-0.4957193,0.365798,0.22872041,-0.044770494,0.4794178,0.37902436,0.100120485,0.019157156,0.39921242,-0.2755721,0.6291985,-0.84095633,0.50429136,-0.38206232,0.47252584,0.2682313,-0.74632865,-1.0755599,-0.36476967,1.0149102,0.86117953,-2.325135,0.6266755,-1.5855374,1.2984829,1.2941146,0.7474272,0.31976706,-0.15304297,0.14704359,-0.20305248,0.126425,-0.6598858,0.27291927,0.18140961,-0.15199971,0.17188196,-0.0011054277,-0.16451274,0.30479085,0.1137532,-0.16357303,-0.019280266,-0.039070338,-0.21904457,0.060439788,-0.17894222,0.09892641
RealESRGAN:ava_images___864250,RealESRGAN,ava_images___864250.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___864250.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___864250.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___864250.png,train,-2.8243794,-1.5982505,-0.13746509,1.026109,-0.04548291,2.047694,-0.5418831,0.19100949,-1.481786,-2.5807812,-0.32805413,2.8042119,-0.6491458,-2.7160034,-2.703194,1.3871691,-3.9337234,-1.6203177,-3.318113,-1.9525584,-0.6658689,0.54343724,-0.64425933,-2.6260338,2.4834914,2.7471592,1.7142024,-0.37600535,-0.57220787,-0.11103693,0.42891037,0.228464,0.24939185,0.27077812,0.3777694,0.047540396,-0.065810144,0.16409466,0.0025030822,-0.19827019,-0.11266963,0.20285143,0.15563369,0.17159031,-0.14507332,-0.029182352,-0.3581773,-0.3261772,0.3002851,0.10618575,-0.27298358,0.8115461,0.71145016,1.1309962,0.5874895,-0.1811654,-0.53319585,0.06993285,-0.7420799,0.93368345,-0.20030475,-0.08617841,1.0999649,-1.1880476,0.15911156,-0.43759528,-0.83979607,0.25241065,1.493505,-0.32525685,0.20596355,0.39498517,0.02394894,0.19260436,-0.20033878
RealESRGAN:ava_images___865616,RealESRGAN,ava_images___865616.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___865616.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___865616.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___865616.png,train,-1.1426426,2.0005786,-2.346418,2.8107483,-0.61322397,-1.7290033,-2.576651,-1.1115515,0.31267703,7.252591,-4.069038,1.8142827,1.4099166,1.4561522,-1.2716198,2.9512036,0.30303973,-4.3593297,0.058936507,1.4120978,1.2367413,-0.5802207,-0.30671033,-0.3694673,0.121114254,-0.06773284,-0.44482106,-0.42966402,-0.08517182,-0.02554506,0.10739259,0.08402623,0.015249677,0.22541201,-0.27077135,0.027434528,0.15464711,0.03545758,-0.022357523,0.020448536,-0.06864014,-0.053940862,0.011157341,0.13367693,0.057157174,-0.039867327,0.1915487,0.0776958,-0.017350733,-0.20206413,0.0714757,-0.12196715,0.24436449,-0.0023223571,0.0062032193,-0.0016817153,0.20961875,-0.021430105,0.060746074,-0.11744426,0.0066832006,0.15031461,-0.029263169,0.01886813,0.06728247,-0.13696438,-0.40511382,-0.36131996,0.029109657,0.5497322,0.35974556,0.4487831,-0.8586014,0.4936775,1.8492875
RealESRGAN:ava_images___953752,RealESRGAN,ava_images___953752.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/ava_images___953752.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/ava_images___953752.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/ava_images___953752.png,train,0.86853886,0.056580305,0.22113326,0.5110919,0.33908144,-2.7583365,-0.64888585,-1.0221397,0.7123248,0.10659201,-0.018638968,-1.7256081,-2.1888573,-0.2639384,-0.71450937,-0.3982315,-1.5370191,0.36792752,0.25934243,0.075980656,-0.3992323,-2.8081203,-0.26035562,3.1423204,-2.9451454,4.754779,-0.29833564,-2.372442,-1.6771808,-0.20233303,0.05836118,0.0808847,-0.053545214,0.32112944,0.06829177,0.01562649,0.29480812,0.20864005,0.1910224,-0.12918447,0.031900704,-0.086053506,0.079219736,0.020897359,-0.13494733,0.1375219,0.08684607,0.054127708,0.030671343,0.11664039,-0.009471968,-0.09861514,0.03970605,0.0022055432,-0.020675763,-0.001224339,-0.054028388,0.023153007,0.042780846,-0.06360915,0.06756194,0.09918016,0.0065539703,-0.045196526,-0.0032051206,0.08531079,0.03168474,-0.028679073,-0.018464625,-0.034673203,0.028698385,0.22952625,-0.046247758,-0.042035364,0.029677972
RealESRGAN:blur_dataset___out_of_focus0685,RealESRGAN,blur_dataset___out_of_focus0685.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/blur_dataset___out_of_focus0685.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/blur_dataset___out_of_focus0685.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/blur_dataset___out_of_focus0685.png,train,-2.6304483,-0.5016116,2.99721,-3.0860612,-0.24858229,0.71237445,0.31995213,0.1470891,0.72827226,-1.9902097,0.09839305,-1.4287376,1.0586154,5.858088,-3.027035,0.42325225,-0.25804245,-1.7780547,-3.087426,-3.5380378,2.0326688,0.27060467,2.4523993,2.100474,-0.4837024,-1.401164,0.5461102,-0.1782192,0.3728379,-0.30515486,-0.0649308,0.496806,0.7784653,1.3450062,0.7505997,1.1409733,0.75191605,-0.17448384,2.2745488,2.3641243,1.0985012,0.33614784,-2.1605275,-0.39785695,1.0116079,0.20431602,-0.53445345,0.7639275,0.2507431,-0.010134079,-0.6886548,0.3190457,0.111042604,-0.09255029,0.43606937,0.28177476,0.3897597,-0.17645912,0.20946723,0.1617439,0.53340435,-0.082890436,-0.19027981,0.054944623,0.032541543,0.0963597,-0.18468557,-0.15650812,-0.040008605,-0.030772593,-0.09051621,0.1406239,0.122651175,0.038602427,0.00081020594
RealESRGAN:voc_emotic_ava___EMOTIC__COCO_train2014_000000244530,RealESRGAN,voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,train,-4.7653255,7.156452,-0.14877012,2.9511693,0.43432808,0.58253574,6.160623,2.7452958,-3.8745763,1.1800243,3.4659088,-1.5933454,-1.191375,-0.81207025,-3.798335,0.4188513,1.9856843,-0.58767486,0.25022322,1.1332492,-0.31705946,0.064438164,0.037142545,0.6069838,-0.21175149,-0.123318225,0.10817107,0.08858371,0.109438896,0.021392584,0.3970613,0.57683885,-0.22624099,0.58453643,0.80461913,0.2821383,1.3700505,0.80125785,-0.9009564,-0.937317,-1.0848039,-2.7735267,-1.2701486,-0.2960165,0.46965736,-0.6409793,0.40801382,1.0318756,0.13871752,0.17254487,0.052677184,0.3260595,-0.23208694,-0.11709355,0.26551235,-0.35899058,-0.6684099,0.08315873,0.068945885,-0.33291882,-0.014923632,-1.4239712,0.86116594,0.25818098,0.18853614,0.40480855,-0.044846013,-0.015472412,-0.2586484,0.05529574,0.36946863,-0.047514006,0.109540105,0.060138114,0.022214323
RealESRGAN:voc_emotic_ava___EMOTIC__COCO_train2014_000000247190,RealESRGAN,voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,train,0.94465166,-1.2243584,-0.96360755,2.000851,-1.3469905,-3.2534537,-1.3274188,-1.0023123,-0.65558857,-0.3745708,1.2502922,-0.5500896,-0.9576313,0.339164,-0.4491644,-0.46958706,-0.11142284,1.2118338,1.3506625,0.65708536,-1.4497313,-0.90512156,3.332272,-0.91832423,2.2878642,-1.5029931,-0.6966522,-1.2134261,-0.7601506,-0.22886902,4.2231584,-0.58479667,0.19948417,0.48480487,0.2048458,-0.1979248,0.27371934,-0.00014382973,-0.016381815,-0.22876707,-0.17318346,0.494092,-0.2036745,-0.5851957,0.018067662,0.25810567,-0.27498245,0.026823059,-0.20393917,-0.08909776,-0.20306283,0.027719304,-0.41427928,-0.04157812,-0.07506317,-0.29878613,-0.7694519,0.016705543,0.63113344,0.11298542,0.16173716,0.21315274,0.26478493,0.10273564,-0.5646454,0.4874145,0.635938,0.2964487,0.01411581,-1.2519029,-0.803598,0.46892995,-0.44054598,0.08167604,0.36563998
RealESRGAN:voc_emotic_ava___EMOTIC__COCO_val2014_000000020598,RealESRGAN,voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,train,-5.338917,2.4064155,-2.688456,4.1001577,-6.904326,4.2729263,0.8035927,3.2816143,4.042759,-1.2355472,-3.287754,-2.3420503,-0.44853833,1.3707969,2.640551,-0.65550363,-0.9062735,0.8736898,-0.26614764,-0.3098451,-1.3979819,-0.88679206,0.8817073,-0.48514357,-1.0755684,-0.062438726,0.43612728,-0.068645656,0.2988925,-0.3215403,0.9213786,5.742106,0.9397555,-1.9032384,-1.3102227,0.22360718,0.69164014,-0.84915864,-0.10531682,-0.60249174,0.23990077,0.46287495,0.44646582,0.48578697,0.088034675,-0.1406152,-0.87493074,0.8994116,0.18675685,0.39131093,0.15457907,0.24345827,-0.12981687,-0.29682583,0.12057564,-0.074831486,0.049154166,0.058171213,0.064466745,-0.013165683,0.013062835,0.23076005,0.17399368,0.061282758,0.070393234,0.11060208,-0.03753008,0.18881333,-0.06284785,-0.013572868,0.046335444,-0.05278433,-0.029746516,0.045767225,-0.02363287
RealESRGAN:voc_emotic_ava___JPEGImages__2008_003883,RealESRGAN,voc_emotic_ava___JPEGImages__2008_003883.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/voc_emotic_ava___JPEGImages__2008_003883.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/voc_emotic_ava___JPEGImages__2008_003883.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/voc_emotic_ava___JPEGImages__2008_003883.png,test,-3.4792218,3.6974392,-0.89399624,-0.14575005,-0.2014169,0.04957223,2.1773572,0.3520501,-0.8914553,-1.1379161,0.94262815,0.6444883,1.4232576,0.041860614,1.3107033,0.61298436,-0.27834767,0.25258636,-0.30486313,-0.644932,1.4000978,0.17102483,0.30132872,-0.024508595,-0.07011634,-0.11179146,0.35282016,-0.058950365,-0.29639095,-0.38943332,-0.93323356,0.76184547,1.9090257,0.39637685,0.616522,0.15467408,0.8090917,0.21015057,0.4700451,-0.446285,-0.2869597,0.68422717,0.27740377,-0.3977792,-0.117383115,0.67462623,1.10078,-0.38934416,-0.119667925,-0.2669288,-0.015755236,-0.19863375,-0.28999197,-0.40355998,-0.6541866,0.4413815,-1.0174954,-0.20773551,-0.033625633,-0.5908582,0.69571775,0.20912214,0.03417886,-0.6919685,0.0030767322,0.446115,0.10743652,0.28171712,0.3265074,-0.03001481,0.102784246,-0.37553474,0.47750536,0.18517491,0.017524734
RealESRGAN:voc_emotic_ava___VOC2012__2010_004399,RealESRGAN,voc_emotic_ava___VOC2012__2010_004399.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/voc_emotic_ava___VOC2012__2010_004399.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/voc_emotic_ava___VOC2012__2010_004399.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/voc_emotic_ava___VOC2012__2010_004399.png,train,-0.22998166,-2.215692,-0.6839533,2.5245564,-2.07954,-1.9489617,-1.2724339,-1.2724229,-0.6599118,0.04983551,1.4551957,-1.0879486,-1.8560216,0.55158144,0.37041667,-1.8329145,0.39019585,3.1435664,-1.0783746,1.9560032,6.710773,2.2103386,-1.6814511,-1.6563646,0.28142214,-0.31527624,0.6606455,-1.3768754,-0.8522772,-0.67246145,0.32639217,-0.11409041,0.3497398,1.3915956,0.7127412,1.0396919,2.7229455,0.19366476,-1.957078,0.051247045,-0.57927024,1.8029566,0.8054306,1.0157678,1.1135926,-0.7558198,-0.54192793,0.0052666813,0.03892643,-0.47432292,-0.49442935,-0.89757466,0.42515346,0.040778395,0.18089163,0.17916621,0.27908885,-0.2258777,-0.26644072,-0.27041417,-0.040671825,-0.18959238,-0.16198692,-0.0196868,0.26465344,-0.07827692,-0.009354159,-0.23194313,-0.02820909,0.31605473,-0.018286288,0.04735992,-0.2284033,-0.07872489,-0.28297776
RealESRGAN:voc_emotic_ava___VOC2012__2012_004043,RealESRGAN,voc_emotic_ava___VOC2012__2012_004043.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/sr/RealESRGAN/voc_emotic_ava___VOC2012__2012_004043.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/hr/voc_emotic_ava___VOC2012__2012_004043.png,/home/29o_rya@lab.graphicon.ru/QualiSR-Lab/dataset/lr/voc_emotic_ava___VOC2012__2012_004043.png,train,-1.2601522,0.9140904,-3.221932,2.3437479,-4.119184,-0.89338684,-5.8413296,-1.629957,2.0189328,0.45401838,7.3109508,1.0799332,3.3609517,-0.6139595,1.4488891,-0.098641954,2.869475,-0.4092439,-1.9923763,-1.5628468,-0.8977524,0.8855593,-1.5536089,0.99283147,-0.78867483,0.44458932,-0.35146287,0.99430853,-0.011748433,0.22941115,-0.48464817,0.7594975,0.35918224,0.113244355,0.71929085,-0.62466013,0.3889347,0.5408251,-0.29622507,-1.2981702,-1.0974101,1.0380524,-0.80441296,-2.521839,0.5779598,2.4944186,-0.05033627,-0.601247,-0.0644023,-0.24349886,0.000205338,0.23662648,-0.49462128,-0.12380935,0.5956862,0.14551073,0.054433357,0.18099117,-0.19785002,-0.34069884,0.23617363,0.3710505,0.10855041,-0.24216384,0.025805712,-0.16955279,-0.097788066,0.010808289,-0.05929324,0.38153276,0.16353722,-0.12115268,0.06305291,-0.07374883,0.036066607
